id,news_website_homepage,extracted_keywords,internal_urls,manual_topic_label
1,https://aajtak.intoday.in/,"dailyrashiphal, rashiphal, raashiphal, dailyraashiphal, daily-rashiphal, daily-raashiphal, rashifal, raashifal, dailyraashifal, daily-raashifal, daily-rashifal",https://aajtak.intoday.in/dailyrashiphal,"Art, Culture and Society"
1,https://aajtak.intoday.in/,"jigyasa, jigyaasa",https://aajtak.intoday.in/jigyasa.html,"Art, Culture and Society"
1,https://aajtak.intoday.in/,"rashiphal, rashi, raashi, aries, aapketaren, aap-ke-tarein, aap-ke-taren, aap-ke-taarein, aapketaarein, aapketarein,",https://aajtak.intoday.in/rashiphal/video/aries/aapketaren-daily,"Art, Culture and Society"
1,https://aajtak.intoday.in/,"rashiphal, rashi, raashi, taurush, tauras, taurus, aapketaren, aap-ke-tarein, aap-ke-taren, aap-ke-taarein, aapketaarein, aapketarein,",https://aajtak.intoday.in/rashiphal/video/taurush/aapketaren-daily,"Art, Culture and Society"
1,https://aajtak.intoday.in/,"rashiphal, rashi, raashi, gemini, aapketaren, aap-ke-tarein, aap-ke-taren, aap-ke-taarein, aapketaarein, aapketarein,",https://aajtak.intoday.in/rashiphal/video/gemini/aapketaren-daily,"Art, Culture and Society"
1,https://aajtak.intoday.in/,"rashiphal, rashi, raashi, cancer, aapketaren, aap-ke-tarein, aap-ke-taren, aap-ke-taarein, aapketaarein, aapketarein,",https://aajtak.intoday.in/rashiphal/video/cancer/aapketaren-daily,"Art, Culture and Society"
1,https://aajtak.intoday.in/,"rashiphal, rashi, raashi, leo, aapketaren, aap-ke-tarein, aap-ke-taren, aap-ke-taarein, aapketaarein, aapketarein,",https://aajtak.intoday.in/rashiphal/video/leo/aapketaren-daily,"Art, Culture and Society"
1,https://aajtak.intoday.in/,"rashiphal, rashi, raashi, virgo, aapketaren, aap-ke-tarein, aap-ke-taren, aap-ke-taarein, aapketaarein, aapketarein,",https://aajtak.intoday.in/rashiphal/video/virgo/aapketaren-daily,"Art, Culture and Society"
1,https://aajtak.intoday.in/,"rashiphal, rashi, raashi, libra, aapketaren, aap-ke-tarein, aap-ke-taren, aap-ke-taarein, aapketaarein, aapketarein,",https://aajtak.intoday.in/rashiphal/video/libra/aapketaren-daily,"Art, Culture and Society"
1,https://aajtak.intoday.in/,"rashiphal, rashi, raashi, scorpio, scorpion, aapketaren, aap-ke-tarein, aap-ke-taren, aap-ke-taarein, aapketaarein, aapketarein,",https://aajtak.intoday.in/rashiphal/video/scorpio/aapketaren-daily,"Art, Culture and Society"
1,https://aajtak.intoday.in/,"rashiphal, rashi, raashi, sagitarrius, sagitaras, sagitauras, sagitaurras, sagitarras, aapketaren, aap-ke-tarein, aap-ke-taren, aap-ke-taarein, aapketaarein, aapketarein,",https://aajtak.intoday.in/rashiphal/video/sagittarius/aapketaren-daily,"Art, Culture and Society"
1,https://aajtak.intoday.in/,"rashiphal, rashi, raashi, capricorn, aapketaren, aap-ke-tarein, aap-ke-taren, aap-ke-taarein, aapketaarein, aapketarein,",https://aajtak.intoday.in/rashiphal/video/capricorn/aapketaren-daily,"Art, Culture and Society"
1,https://aajtak.intoday.in/,"rashiphal, rashi, raashi, aquarius, aapketaren, aap-ke-tarein, aap-ke-taren, aap-ke-taarein, aapketaarein, aapketarein,",https://aajtak.intoday.in/rashiphal/video/aquarius/aapketaren-daily,"Art, Culture and Society"
1,https://aajtak.intoday.in/,"rashiphal, rashi, raashi, pisces, aapketaren, aap-ke-tarein, aap-ke-taren, aap-ke-taarein, aapketaarein, aapketarein,",https://aajtak.intoday.in/rashiphal/video/pisces/aapketaren-daily,"Art, Culture and Society"
1,https://aajtak.intoday.in/,"auto, automobile, auto-mobile",https://aajtak.intoday.in/auto.html,Science and Technology
1,https://aajtak.intoday.in/,business,https://aajtak.intoday.in/business.html,"Business, Economics and Finance"
1,https://aajtak.intoday.in/,"money, money-tips",https://aajtak.intoday.in/money-tips-for-women-in-hindi.html,"Business, Economics and Finance"
1,https://aajtak.intoday.in/,"corona, coronavirus, covid, covid-19, covid19, corona-virus",https://aajtak.intoday.in/coronavirus-covid-19-outbreak,Coronavirus
1,https://aajtak.intoday.in/,"coronavirus, corona-virus",https://aajtak.intoday.in/coronavirus-podcast.html,Coronavirus
1,https://aajtak.intoday.in/,"crime, crimes",https://aajtak.intoday.in/crime/,"Art, Culture and Society"
1,https://aajtak.intoday.in/,crime-news,https://aajtak.intoday.in/crime/crime-news-1-781.html,"Art, Culture and Society"
1,https://aajtak.intoday.in/,"murder, murder-mystery",https://aajtak.intoday.in/crime/murder-mystery-1-804.html,"Art, Culture and Society"
1,https://aajtak.intoday.in/,"criminal, criminal-cases",https://aajtak.intoday.in/crime/crimnal-cases-1-780.html,"Art, Culture and Society"
1,https://aajtak.intoday.in/,"cyber, cybercrime, cyber-crime",https://aajtak.intoday.in/crime/cyber-crime-1-798.html,"Art, Culture and Society"
1,https://aajtak.intoday.in/,"serial-killer, killer",https://aajtak.intoday.in/crime/serial-killer-1-800.html,"Art, Culture and Society"
1,https://aajtak.intoday.in/,"sex-scandal, scandal",https://aajtak.intoday.in/crime/sex-scandal-1-799.html,"Art, Culture and Society"
1,https://aajtak.intoday.in/,most-wanted,https://aajtak.intoday.in/crime/most-wanted-1-859.html,"Art, Culture and Society"
1,https://aajtak.intoday.in/,"police, jurm, jhurm",https://aajtak.intoday.in/crime/brave-police-personnel-officers--1-857.html,"Art, Culture and Society"
1,https://aajtak.intoday.in/,police,https://aajtak.intoday.in/crime/police-file-se-1-801.html,"Art, Culture and Society"
1,https://aajtak.intoday.in/,crime,https://aajtak.intoday.in/crime/photos-1.html,"Art, Culture and Society"
1,https://aajtak.intoday.in/,education,https://aajtak.intoday.in/education/,Education and Career
1,https://aajtak.intoday.in/,parenting,https://aajtak.intoday.in/parenting-tips-in-hindi.html,Health and Lifestyle
1,https://aajtak.intoday.in/,jobs,https://aajtak.intoday.in/education/category/private-govt-psu-jobs.html,Education and Career
1,https://aajtak.intoday.in/,"career, education-career, career-job, job-news",https://aajtak.intoday.in/education/category/education-career-job-news.html,Education and Career
1,https://aajtak.intoday.in/,"general-knowledge, knowledge",https://aajtak.intoday.in/education/category/general-knowledge-in-hindi.html,Education and Career
1,https://aajtak.intoday.in/,current-affairs,https://aajtak.intoday.in/education/category/current-affairs-in-hindi.html,Politics
1,https://aajtak.intoday.in/,success-stories,https://aajtak.intoday.in/education/category/sucess-stories.html,Education and Career
1,https://aajtak.intoday.in/,"moviemasala, movie, movies",https://aajtak.intoday.in/moviemasala/,Entertainment
1,https://aajtak.intoday.in/,"news-on-films, film, films",https://aajtak.intoday.in/news-on-films.html,Entertainment
1,https://aajtak.intoday.in/,"trailer, trailers, songs, song, hindi-film, bollywood",https://aajtak.intoday.in/new-trailer-and-new-songs-of-upcoming-hindi-films-of-bollywood.html,Entertainment
1,https://aajtak.intoday.in/,"filmy-gossip, filmy, gossip, gossips",https://aajtak.intoday.in/filmy-gossips.html,Entertainment
1,https://aajtak.intoday.in/,"film-review, movie-review, movie-reviews, film-reviews",https://aajtak.intoday.in/film-review.html,Entertainment
1,https://aajtak.intoday.in/,"celebrity-interview, celebrity, celebrities",https://aajtak.intoday.in/celebrity-interview.html,Entertainment
1,https://aajtak.intoday.in/,small-screen,https://aajtak.intoday.in/small-screen.html,Entertainment
1,https://aajtak.intoday.in/,celebrity,https://aajtak.intoday.in/celebrity-birthday-today.html,Entertainment
1,https://aajtak.intoday.in/,karyakrams,https://aajtak.intoday.in/karyakrams/video/dharma.html,Entertainment
1,https://aajtak.intoday.in/,"karyakram, manoranjan, karyakrams",https://aajtak.intoday.in/karyakrams.html,Entertainment
1,https://aajtak.intoday.in/,"karyakram, das-tak",https://aajtak.intoday.in/karyakrams/video/das-tak.html,Entertainment
1,https://aajtak.intoday.in/,karyakram,https://aajtak.intoday.in/karyakrams/video/special-report.html,Entertainment
1,https://aajtak.intoday.in/,"karyakram, vardaat, vaardat, vaardaat",https://aajtak.intoday.in/karyakrams/video/vardaat.html,Entertainment
1,https://aajtak.intoday.in/,"karyakram, dangal",https://aajtak.intoday.in/karyakrams/video/dangal.html,Entertainment
1,https://aajtak.intoday.in/,"karyakram, halla-bol",https://aajtak.intoday.in/karyakrams/video/halla-bol.html,Entertainment
1,https://aajtak.intoday.in/,karyakram,https://aajtak.intoday.in/karyakrams/video/mumbai-metro.html,Entertainment
1,https://aajtak.intoday.in/,karyakram,https://aajtak.intoday.in/karyakrams/video/vishesh.html,Entertainment
1,https://aajtak.intoday.in/,"karyakram, saas-bahu",https://aajtak.intoday.in/karyakrams/video/saas-bahu-aur-betiya.html,Entertainment
1,https://aajtak.intoday.in/,karyakram,https://aajtak.intoday.in/karyakrams/video/so-sorry.html,Entertainment
1,https://aajtak.intoday.in/,karyakram,https://aajtak.intoday.in/karyakrams/video/subah-subah.html,Entertainment
1,https://aajtak.intoday.in/,karyakram,https://aajtak.intoday.in/karyakrams/video/ek-aur-ek-gyarah.html,Entertainment
1,https://aajtak.intoday.in/,karyakram,https://aajtak.intoday.in/karyakrams/video/desh-tak.html,Entertainment
1,https://aajtak.intoday.in/,karyakram,https://aajtak.intoday.in/karyakrams/video/best-of-so-sorry.html,Entertainment
1,https://aajtak.intoday.in/,"fact-check, factcheck",https://aajtak.intoday.in/fact-check.html,Other
1,https://aajtak.intoday.in/,"fitness, yoga",https://aajtak.intoday.in/fitness-and-yoga-tips-in-hindi.html,Health and Lifestyle
1,https://aajtak.intoday.in/,"diet, nutrition",https://aajtak.intoday.in/diet-and-nutrition-for-women.html,Health and Lifestyle
1,https://aajtak.intoday.in/,breaking-news,https://aajtak.intoday.in/story/breaking-news-1-59000.html,Other
1,https://aajtak.intoday.in/,news,https://aajtak.intoday.in/news.html,Other
1,https://aajtak.intoday.in/,"livetv, live-tv",https://aajtak.intoday.in/livetv.html,Multimedia
1,https://aajtak.intoday.in/,teztv,https://aajtak.intoday.in/teztv.php,Multimedia
1,https://aajtak.intoday.in/,prnewswire,https://aajtak.intoday.in/prnewswire/prnewswire.html,Other
1,https://aajtak.intoday.in/,"style, styles",https://aajtak.intoday.in/style.html,Health and Lifestyle
1,https://aajtak.intoday.in/,"relationship, relation, relations, relationships",https://aajtak.intoday.in/relationship.html,"Art, Culture and Society"
1,https://aajtak.intoday.in/,"lifestyle, lifestyles",https://aajtak.intoday.in/lifestyle-stories.html,Health and Lifestyle
1,https://aajtak.intoday.in/,"tour-travel, tour, travel, tours",https://aajtak.intoday.in/tour-travel.html,Health and Lifestyle
1,https://aajtak.intoday.in/,fashion,https://aajtak.intoday.in/fashion.html,Health and Lifestyle
1,https://aajtak.intoday.in/,"video, videos",https://aajtak.intoday.in/video/,Multimedia
1,https://aajtak.intoday.in/,"photo, photos",https://aajtak.intoday.in/photo/,Multimedia
1,https://aajtak.intoday.in/,"photo, photos",https://aajtak.intoday.in/photos/hollywood.html,Multimedia
1,https://aajtak.intoday.in/,"video, videos",https://aajtak.intoday.in/videos/tech.html,Multimedia
1,https://aajtak.intoday.in/,"video, videos",https://aajtak.intoday.in/videos/sports.html,Multimedia
1,https://aajtak.intoday.in/,"video, videos",https://aajtak.intoday.in/videos/jurm.html,Multimedia
1,https://aajtak.intoday.in/,"video, videos",https://aajtak.intoday.in/videos/sahitya-videos.html,Multimedia
1,https://aajtak.intoday.in/,"photo, photos",https://aajtak.intoday.in/photos/sahitya.html,Multimedia
1,https://aajtak.intoday.in/,"photo, photos",https://aajtak.intoday.in/photos.html,Multimedia
1,https://aajtak.intoday.in/,"photo, photos",https://aajtak.intoday.in/photos/entertainment.html,Multimedia
1,https://aajtak.intoday.in/,"photo, photos",https://aajtak.intoday.in/photos/sports.html,Multimedia
1,https://aajtak.intoday.in/,"photo, photos",https://aajtak.intoday.in/photos/business.html,Multimedia
1,https://aajtak.intoday.in/,"photo, photos",https://aajtak.intoday.in/photos/world.html,Multimedia
1,https://aajtak.intoday.in/,"photo, photos",https://aajtak.intoday.in/photos/lifestyle.html,Multimedia
1,https://aajtak.intoday.in/,"photo, photos",https://aajtak.intoday.in/photos/relationship.html,Multimedia
1,https://aajtak.intoday.in/,"photo, photos",https://aajtak.intoday.in/photos/dharma.html,Multimedia
1,https://aajtak.intoday.in/,"photo, photos",https://aajtak.intoday.in/photos/national.html,Multimedia
1,https://aajtak.intoday.in/,"video, videos",https://aajtak.intoday.in/videos.html,Multimedia
1,https://aajtak.intoday.in/,"video, videos",https://aajtak.intoday.in/videos/national.html,Multimedia
1,https://aajtak.intoday.in/,"video, videos",https://aajtak.intoday.in/videos/entertainment.html,Multimedia
1,https://aajtak.intoday.in/,"video, videos",https://aajtak.intoday.in/videos/world.html,Multimedia
1,https://aajtak.intoday.in/,"video, videos",https://aajtak.intoday.in/videos/main-bhi-anchor.html,Multimedia
1,https://aajtak.intoday.in/,"national, nation-news, nation, national-news",https://aajtak.intoday.in/national.html,National
1,https://aajtak.intoday.in/,podcast,https://aajtak.intoday.in/podcast.html,Multimedia
1,https://aajtak.intoday.in/,podcast,https://aajtak.intoday.in/best-podcasts-in-hindi.html,Multimedia
1,https://aajtak.intoday.in/,"audio, audio-news",https://aajtak.intoday.in/audio-news-in-hindi.html,Multimedia
1,https://aajtak.intoday.in/,sahitya,https://aajtak.intoday.in/sahitya.html,"Art, Culture and Society"
1,https://aajtak.intoday.in/,"sahitya, samiksha, sahitya-samiksha",https://aajtak.intoday.in/sahitya-samiksha.html,"Art, Culture and Society"
1,https://aajtak.intoday.in/,"sahitya, sahitya-behes",https://aajtak.intoday.in/sahitya-behes.html,"Art, Culture and Society"
1,https://aajtak.intoday.in/,"sahitya, sahitya-interview",https://aajtak.intoday.in/sahitya-interview.html,"Art, Culture and Society"
1,https://aajtak.intoday.in/,sahitya,https://aajtak.intoday.in/sahitya-profile.html,"Art, Culture and Society"
1,https://aajtak.intoday.in/,sahitya,https://aajtak.intoday.in/sahitya/2018/,"Art, Culture and Society"
1,https://aajtak.intoday.in/,sahitya,https://aajtak.intoday.in/sahitya/2017/,"Art, Culture and Society"
1,https://aajtak.intoday.in/,sahitya,https://aajtak.intoday.in/sahitya/2016/,"Art, Culture and Society"
1,https://aajtak.intoday.in/,sosorry,https://aajtak.intoday.in/sosorry,Other
1,https://aajtak.intoday.in/,"calender, calendar",https://aajtak.intoday.in/calender.php,Other
1,https://aajtak.intoday.in/,sosorry,https://aajtak.intoday.in/sosorry/,Other
1,https://aajtak.intoday.in/,"complain_redressal, complaint, complaints, complaint_redressal, complain-redressal, complaint-redressal",https://aajtak.intoday.in/complain_redressal.php,Other
1,https://aajtak.intoday.in/,investor,https://aajtak.intoday.in/investor,"Business, Economics and Finance"
1,https://aajtak.intoday.in/,other,https://aajtak.intoday.in/partners.php,Other
1,https://aajtak.intoday.in/,career,https://aajtak.intoday.in/career.html,Education and Career
1,https://aajtak.intoday.in/,rssfeeds,https://aajtak.intoday.in/rssfeeds/,Other
1,https://aajtak.intoday.in/,distribution,https://aajtak.intoday.in/distribution/rio/,Other
1,https://aajtak.intoday.in/,tvtmi,https://aajtak.intoday.in/tvtmi,Other
1,https://aajtak.intoday.in/,"privacy, terms-condition",https://aajtak.intoday.in/jokeele/terms-conditions.html,Privacy Policy
1,https://aajtak.intoday.in/,"dharam, dharm, dharma",https://aajtak.intoday.in/dharam/,"Art, Culture and Society"
1,https://aajtak.intoday.in/,"religious, religion, religions",https://aajtak.intoday.in/religious-places.html,"Art, Culture and Society"
1,https://aajtak.intoday.in/,"festival, festivals, indian-festivals, indian-festival",https://aajtak.intoday.in/festivals-of-india.html,"Art, Culture and Society"
1,https://aajtak.intoday.in/,mantra,https://aajtak.intoday.in/mantra.html,"Art, Culture and Society"
1,https://aajtak.intoday.in/,"tech, technology",https://aajtak.intoday.in/tech/,Science and Technology
1,https://aajtak.intoday.in/,"mobile, mobiles, phone",https://aajtak.intoday.in/mobile.html,Science and Technology
1,https://aajtak.intoday.in/,social-media,https://aajtak.intoday.in/social-media.html,Science and Technology
1,https://aajtak.intoday.in/,"tablets, laptop, laptops",https://aajtak.intoday.in/tablets-pc-and-laptops.html,Science and Technology
1,https://aajtak.intoday.in/,"sport, sports",https://aajtak.intoday.in/sports/,Sports
1,https://aajtak.intoday.in/,cricket,https://aajtak.intoday.in/sports/category/cricket.html,Sports
1,https://aajtak.intoday.in/,sports-news,https://aajtak.intoday.in/sports/category/sports-news.html,Sports
1,https://aajtak.intoday.in/,"scorecard, live-score, live-cricket, cricket-live, cricket-score, live-cricket-score",https://aajtak.intoday.in/scorecard/live-cricket-score/,Sports
1,https://aajtak.intoday.in/,"state, states-news, states",https://aajtak.intoday.in/states-news.html,Regional
1,https://aajtak.intoday.in/,"madhya-pradesh, madhya-pradesh-news, madhyapradesh, madhyapradesh-news",https://aajtak.intoday.in/madhya-pradesh-news.html,Regional
1,https://aajtak.intoday.in/,"rajasthan, rajasthan-news",https://aajtak.intoday.in/rajasthan-news.html,Regional
1,https://aajtak.intoday.in/,"delhi, delhi-news",https://aajtak.intoday.in/delhi-news.html,Regional
1,https://aajtak.intoday.in/,"uttar-pradesh, uttar-pradesh-news, uttarpradesh, uttarpradesh-news",https://aajtak.intoday.in/uttar-pradesh-news.html,Regional
1,https://aajtak.intoday.in/,"bihar, bihar-news",https://aajtak.intoday.in/bihar-news.html,Regional
1,https://aajtak.intoday.in/,"jammu-and-kashmir, jammu, kashmir, kashmir-news, jammu-news, jammu-kashmir, jammu-and-kashmir-news, jammu-kashmir-news",https://aajtak.intoday.in/jammu-and-kashmir-news.html,Regional
1,https://aajtak.intoday.in/,"maharashtra, maharashtra-news",https://aajtak.intoday.in/maharashtra-news.html,Regional
1,https://aajtak.intoday.in/,"uttarakhand, uttarakhand-news",https://aajtak.intoday.in/uttarakhand-news.html,Regional
1,https://aajtak.intoday.in/,"jharkhand, jharkhand-news",https://aajtak.intoday.in/jharkhand-news.html,Regional
1,https://aajtak.intoday.in/,"gujarat, gujarat-news",https://aajtak.intoday.in/gujarat-news.html,Regional
1,https://aajtak.intoday.in/,"himachal, himachal-news, himachalpradesh, himachal-pradesh, himachal-pradesh-news",https://aajtak.intoday.in/himachal-news.html,Regional
1,https://aajtak.intoday.in/,"women, woman, female",https://aajtak.intoday.in/women/,"Art, Culture and Society"
1,https://aajtak.intoday.in/,"successful-women, women, successful-woman",https://aajtak.intoday.in/successful-women.html,"Art, Culture and Society"
1,https://aajtak.intoday.in/,pregnancy,https://aajtak.intoday.in/pregnancy.html,Health and Lifestyle
1,https://aajtak.intoday.in/,"beauty, beauty-tips",https://aajtak.intoday.in/beauty-tips.html,Health and Lifestyle
1,https://aajtak.intoday.in/,"makeup, makeup-tips",https://aajtak.intoday.in/makeup-tips.html,Health and Lifestyle
1,https://aajtak.intoday.in/,"housekeeping, home, homes, house, houses",https://aajtak.intoday.in/housekeeping-tips-in-hindi.html,Health and Lifestyle
1,https://aajtak.intoday.in/,"world, world-news",https://aajtak.intoday.in/world-news.html,International
2,https://www.jagran.com/,"rashifal, raashifal",https://www.jagran.com/spiritual/rashifal-hindi.html,"Art, Culture and Society"
2,https://www.jagran.com/,"auto, automobile",https://www.jagran.com/automobile,Science and Technology
2,https://www.jagran.com/,"automobile, cars, automobiles",https://www.jagran.com/automobile/car-buyer-guide-news-hindi.html,Science and Technology
2,https://www.jagran.com/,"auto, automobile, car-launch, car-launches",https://www.jagran.com/automobile/latest-news-news-hindi.html,Science and Technology
2,https://www.jagran.com/,"auto, automobile, car-review, car-reviews",https://www.jagran.com/automobile/new-car-launches-news-hindi.html,Science and Technology
2,https://www.jagran.com/,"auto, automobile",https://www.jagran.com/automobile/car-reviews-news-hindi.html,Science and Technology
2,https://www.jagran.com/,"business, business-hindi",https://www.jagran.com/business-hindi.html,"Business, Economics and Finance"
2,https://www.jagran.com/,business,https://www.jagran.com/business/top15-news-hindi.html,"Business, Economics and Finance"
2,https://www.jagran.com/,savings,https://www.jagran.com/business/savings-news-hindi.html,"Business, Economics and Finance"
2,https://www.jagran.com/,insurance,https://www.jagran.com/business/insurance-news-hindi.html,"Business, Economics and Finance"
2,https://www.jagran.com/,"banking, bank, loan, bank-loan, banking-loan, banks, loans, bank-loans, banking-loans",https://www.jagran.com/business/banking-loan-news-hindi.html,"Business, Economics and Finance"
2,https://www.jagran.com/,business,https://www.jagran.com/business/expert-column-news-hindi.html,"Business, Economics and Finance"
2,https://www.jagran.com/,budget,https://www.jagran.com/budget.html,"Business, Economics and Finance"
2,https://www.jagran.com/,coronavirus,https://www.jagran.com/topics/coronavirus,Coronavirus
2,https://www.jagran.com/,"education, education-news",https://www.jagran.com/news/education-news-hindi.html,Education and Career
2,https://www.jagran.com/,"jobs, job-news",https://www.jagran.com/news/job-news-hindi.html,Education and Career
2,https://www.jagran.com/,career-news,https://www.jagran.com/news/career-news-hindi.html,Education and Career
2,https://www.jagran.com/,"entertainment, entertain, entertainment-hindi",https://www.jagran.com/entertainment-hindi.html,Entertainment
2,https://www.jagran.com/,"bollywood, bollywood-news",https://www.jagran.com/entertainment/bollywood-news-hindi.html,Entertainment
2,https://www.jagran.com/,entertainment,https://www.jagran.com/entertainment/reviews-news-hindi.html,Entertainment
2,https://www.jagran.com/,"boxoffice, box-office",https://www.jagran.com/entertainment/box-office-news-hindi.html,Entertainment
2,https://www.jagran.com/,tv-news,https://www.jagran.com/entertainment/tv-news-hindi.html,Multimedia
2,https://www.jagran.com/,"bollywood, entertainment",https://www.jagran.com/entertainment/bollywood-vishesh-news-hindi.html,Entertainment
2,https://www.jagran.com/,film-festival,https://www.jagran.com/jagran-film-festival.html,Entertainment
2,https://www.jagran.com/,"jokes-hindi, jokes",https://www.jagran.com/jokes-hindi.html,Entertainment
2,https://www.jagran.com/,"epaper, homepage",http://epaper.jagran.com/homepage.aspx,Other
2,https://www.jagran.com/,"khana, khana-khazana",https://www.jagran.com/khana-khazana/indian-news-hindi.html,Health and Lifestyle
2,https://www.jagran.com/,"latest, latest-news",https://www.jagran.com/latest-news.html,Other
2,https://www.jagran.com/,feature-news,https://www.jagran.com/feature-news-hindi.html,Other
2,https://www.jagran.com/,"trending, trending-topic",https://www.jagran.com/trending-topics.html,Other
2,https://www.jagran.com/,oddnews,https://www.jagran.com/news/oddnews-news-hindi.html,Other
2,https://www.jagran.com/,"lifestyle, lifestyle-hindi",https://www.jagran.com/lifestyle-hindi.html,Health and Lifestyle
2,https://www.jagran.com/,"travel, tour, tourism, travel-tour, tourisms",https://www.jagran.com/lifestyle/travel-tourism-news-hindi.html,Health and Lifestyle
2,https://www.jagran.com/,"video, videos",https://www.jagran.com/videos.html,Multimedia
2,https://www.jagran.com/,"photo, photos, photogallery, gallery",https://www.jagran.com/photogallery-hindi.html,Multimedia
2,https://www.jagran.com/,"national, national-news",https://www.jagran.com/news/national-news-hindi.html,National
2,https://www.jagran.com/,subscribe,https://www.jagran.com/subscribe,Other
2,https://www.jagran.com/,"editorial, editorial-hindi",https://www.jagran.com/editorial-hindi.html,Other
2,https://www.jagran.com/,"editorial, nazariya",https://www.jagran.com/editorial/nazariya-news-hindi.html,Other
2,https://www.jagran.com/,editorial,https://www.jagran.com/editorial/apnibaat-news-hindi.html,Other
2,https://www.jagran.com/,common-man,https://www.jagran.com/common-man-issue-news-hindi.html,Other
2,https://www.jagran.com/,vikas-dubey,https://www.jagran.com/topics/vikas-dubey,Other
2,https://www.jagran.com/,kargil,https://www.jagran.com/topics/kargil,Other
2,https://www.jagran.com/,"india-china, china",https://www.jagran.com/topics/india-china-tension,International
2,https://www.jagran.com/,positive-india,https://www.jagran.com/topics/positive-india,National
2,https://www.jagran.com/,"jeetega-bharat, bharat, bhaarat",https://www.jagran.com/jeetega-bharat.html,National
2,https://www.jagran.com/,about-us,https://www.jagran.com/about-us.html,Other
2,https://www.jagran.com/,advertise,https://www.jagran.com/advertise-withus.html,Other
2,https://www.jagran.com/,"citizen-journalism, journalism",https://www.jagran.com/citizen-journalism-hindi.html,Other
2,https://www.jagran.com/,"politic, politics, politics-news, political",https://www.jagran.com/politics-news-hindi.html,Politics
2,https://www.jagran.com/,"politic, politics, politics-news, political",https://www.jagran.com/politics/national-news-hindi.html,Politics
2,https://www.jagran.com/,"politic, politics, politics-news, political",https://www.jagran.com/politics/international-news-hindi.html,Politics
2,https://www.jagran.com/,"politic, politics, politics-news, political",https://www.jagran.com/politics/state-news-hindi.html,Politics
2,https://www.jagran.com/,"election, lok-sabha, elections",https://www.jagran.com/elections/lok-sabha.html,Politics
2,https://www.jagran.com/,elections,https://www.jagran.com/elections.html,Politics
2,https://www.jagran.com/,privacy,https://www.jagran.com/privacy-policy.html,Privacy Policy
2,https://www.jagran.com/,policies-and-standard,https://www.jagran.com/policies-and-standards.html,Privacy Policy
2,https://www.jagran.com/,"terms-conditions, terms-condition",https://www.jagran.com/terms-conditions.html,Privacy Policy
2,https://www.jagran.com/,"cookie-policy, cookie",https://www.jagran.com/cookie-policy.html,Privacy Policy
2,https://www.jagran.com/,"spiritual, spirituality, spiritual-hindi",https://www.jagran.com/spiritual-hindi.html,"Art, Culture and Society"
2,https://www.jagran.com/,"tech, technology, technology-hindi",https://www.jagran.com/technology-hindi.html,Science and Technology
2,https://www.jagran.com/,"tech, tech-news",https://www.jagran.com/technology/tech-news-news-hindi.html,Science and Technology
2,https://www.jagran.com/,latest-launch,https://www.jagran.com/technology/latest-launch-news-hindi.html,Science and Technology
2,https://www.jagran.com/,tech-guide,https://www.jagran.com/technology/tech-guide-news-hindi.html,Science and Technology
2,https://www.jagran.com/,"tech, technology",https://www.jagran.com/technology/review-news-hindi.html,Science and Technology
2,https://www.jagran.com/,social-media,https://www.jagran.com/technology/social-media-news-hindi.html,Science and Technology
2,https://www.jagran.com/,sitemap,https://www.jagran.com/sitemap.html,Other
2,https://www.jagran.com/,"sports-news, sports",https://www.jagran.com/sports-news-hindi.html,Sports
2,https://www.jagran.com/,"cricket, cricket-hindi, cricket-news",https://www.jagran.com/cricket-hindi.html,Sports
2,https://www.jagran.com/,"hockey, hockey-news",https://www.jagran.com/hockey-news-hindi.html,Sports
2,https://www.jagran.com/,"football, football-news",https://www.jagran.com/football-news-hindi.html,Sports
2,https://www.jagran.com/,"tennis, tennis-news",https://www.jagran.com/tennis-news-hindi.html,Sports
2,https://www.jagran.com/,other-sports,https://www.jagran.com/other-sports-news-hindi.html,Sports
2,https://www.jagran.com/,eng-vs-wi,https://www.jagran.com/topics/eng-vs-wi,Sports
2,https://www.jagran.com/,"my-city-my-pride, city, cities, city-news",https://www.jagran.com/my-city-my-pride.html,Local
2,https://www.jagran.com/,"state, uttar-pradesh, state-news",https://www.jagran.com/state/uttar-pradesh,Regional
2,https://www.jagran.com/,bihar,https://www.jagran.com/state/bihar,Regional
2,https://www.jagran.com/,"delhi, delhi-ncr",https://www.jagran.com/state/delhi-ncr,Regional
2,https://www.jagran.com/,"punjab, punjab-news",https://www.jagran.com/state/punjab,Regional
2,https://www.jagran.com/,"haryana, haryana-news",https://www.jagran.com/state/haryana,Regional
2,https://www.jagran.com/,uttarakhand,https://www.jagran.com/state/uttarakhand,Regional
2,https://www.jagran.com/,jharkhand,https://www.jagran.com/state/jharkhand,Regional
2,https://www.jagran.com/,"himachal-pradesh, himachal",https://www.jagran.com/state/himachal-pradesh,Regional
2,https://www.jagran.com/,"jammu, kashmir, jammu-and-kashmir",https://www.jagran.com/state/jammu-and-kashmir,Regional
2,https://www.jagran.com/,"west-bengal, bengal",https://www.jagran.com/state/west-bengal,Regional
2,https://www.jagran.com/,odisha,https://www.jagran.com/state/odisha,Regional
2,https://www.jagran.com/,"maharashtra-news, maharashtra",https://www.jagran.com/local/maharashtra-news-hindi.html,Regional
